daymonth,weather,max_temp (Celsius),min_temp (Celsius),wind (km/h),rain (mm),humidity (percentage),cloud (percentage),pressure (millibar),year,avg_temp (Celsius)
1-Jan-09,Sunny,18,6,7,0,41,12,1024,2009,12
6-Jan-09,Sunny,18,7,7,0,36,19,1019,2009,12.5
12-Jan-09,partly cloud,15,8,5,0.1,46,41,1019,2009,11.5
17-Jan-09,partly cloud,15,8,7,0,54,27,1019,2009,11.5
22-Jan-09,Sunny,16,5,7,0,52,3,1017,2009,10.5
27-Jan-09,Sunny,16,5,7,0,52,3,1017,2009,10.5
1-Feb-09,Sunny,17,5,6,0,54,8,1018,2009,11
5-Feb-09,Sunny,17,5,6,0,55,4,1021,2009,11
9-Feb-09,Sunny,17,6,8,0,45,3,1024,2009,11.5
14-Feb-09,Sunny,18,6,8,0,35,22,1024,2009,12
18-Feb-09,Sunny,23,10,8,0,28,1,1013,2009,16.5
19-Feb-09,Sunny,23,10,8,0,28,1,1013,2009,16.5
24-Feb-09,Sunny,18,6,6,0,35,21,1022,2009,12
1-Mar-09,Sunny,18,7,8,0,31,23,1024,2009,12.5
6-Mar-09,partly cloud,17,6,7,0,33,29,1026,2009,11.5
11-Mar-09,partly cloud,19,5,6,0,38,28,1025,2009,12
16-Mar-09,Sunny,21,9,6,0,40,47,1023,2009,15
21-Mar-09,Cloudy,14,10,6,9.9,77,77,1023,2009,12
26-Mar-09,Sunny,18,10,6,1.4,79,29,1021,2009,14
31-Mar-09,Mist,10,7,6,10.6,88,60,1018,2009,8.5
5-Apr-09,Sunny,16,6,7,0.1,74,4,1021,2009,11
10-Apr-09,Sunny,19,6,7,0,51,11,1020,2009,12.5
15-Apr-09,Sunny,20,7,6,0,48,16,1018,2009,13.5
20-Apr-09,Sunny,21,8,6,0,49,2,1017,2009,14.5
25-Apr-09,Sunny,21,8,7,0,50,19,1018,2009,14.5
30-Apr-09,Sunny,23,12,4,0,47,29,1016,2009,17.5
5-May-09,partly cloud,16,9,9,7.3,79,36,1014,2009,12.5
10-May-09,Sunny,19,10,10,0.1,66,20,1014,2009,14.5
15-May-09,Sunny,18,9,6,0.2,67,29,1017,2009,13.5
20-May-09,Sunny,20,7,6,0,54,7,1016,2009,13.5
25-May-09,Sunny,20,8,8,0,48,4,1016,2009,14
30-May-09,Sunny,19,8,9,0,51,4,1017,2009,13.5
4-Jun-09,Sunny,20,7,9,0,40,11,1016,2009,13.5
9-Jun-09,Sunny,21,8,8,0,36,1,1016,2009,14.5
10-Jun-09,Sunny,21,8,8,0,36,1,1016,2009,14.5
15-Jun-09,Sunny,20,7,6,0,37,30,1017,2009,13.5
20-Jun-09,Sunny,21,10,6,0.5,50,24,1018,2009,15.5
24-Jun-09,Sunny,21,8,8,0.7,49,15,1017,2009,14.5
29-Jun-09,Overcast,12,8,8,7.2,81,64,1016,2009,10
4-Jul-09,Sunny,16,7,8,1,72,19,1020,2009,11.5
7-Jul-09,Sunny,21,8,8,0.7,49,15,1017,2009,14.5
12-Jul-09,Overcast,12,8,8,7.2,81,64,1016,2009,10
18-Jul-09,Sunny,16,7,8,1,72,19,1020,2009,11.5
19-Jul-09,Sunny,16,7,8,1,72,19,1020,2009,11.5
25-Jul-09,Sunny,16,7,8,1,72,19,1020,2009,11.5
31-Jul-09,Sunny,19,5,6,0,54,15,1020,2009,12
6-Aug-09,Sunny,21,6,9,0,43,7,1019,2009,13.5
17-Aug-09,partly cloud,17,10,7,0,47,40,1018,2009,13.5
21-Aug-09,partly cloud,12,8,5,4.7,81,45,1015,2009,10
27-Aug-09,Sunny,18,8,4,0.2,75,30,1016,2009,13
2-Sep-09,partly cloud,18,11,5,2.5,79,59,1017,2009,14.5
8-Sep-09,Patchy light drizzle,16,10,6,6.6,79,58,1012,2009,13
14-Sep-09,Sunny,18,8,7,2,77,27,1017,2009,13
20-Sep-09,Sunny,19,7,10,0,56,2,1017,2009,13
22-Sep-09,Sunny,19,7,10,0,56,2,1017,2009,13
28-Sep-09,Sunny,20,6,7,0,52,22,1017,2009,13
4-Oct-09,Sunny,21,9,7,0,43,22,1017,2009,15
10-Oct-09,Sunny,22,8,10,0,44,3,1017,2009,15
16-Oct-09,Sunny,22,8,10,0,44,3,1017,2009,15
22-Oct-09,Sunny,22,9,12,0.5,46,19,1015,2009,15.5
26-Oct-09,Sunny,21,10,4,0.4,63,17,1018,2009,15.5
1-Nov-09,Sunny,21,9,9,0.1,48,27,1019,2009,15
7-Nov-09,Sunny,19,10,6,2.2,67,38,1013,2009,14.5
13-Nov-09,Light rain shower,18,11,3,3.1,81,45,1012,2009,14.5
19-Nov-09,Sunny,22,10,8,1.5,69,17,1011,2009,16
25-Nov-09,partly cloudy,20,9,8,0,46,28,1012,2009,14.5
1-Dec-09,Sunny,22,12,8,0,30,17,1013,2009,17
7-Dec-09,Sunny,27,12,9,0,37,18,1014,2009,19.5
13-Dec-09,Thundery outbreaks possible,27,15,11,0.3,49,22,1010,2009,21
19-Dec-09,Sunny,27,13,8,0,48,10,1011,2009,20
25-Dec-09,Sunny,26,12,9,0,37,2,1012,2009,19
31-Dec-09,Overcast,26,11,8,0,34,36,1012,2009,18.5
6-Jan-09,Sunny,25,12,8,0.3,39,12,1013,2009,18.5
12-Jan-09,Sunny,23,11,8,0,35,32,1012,2009,17
18-Jan-09,Sunny,24,11,9,0,34,9,1016,2009,17.5
24-Jan-09,Sunny,26,10,10,0,28,1,1018,2009,18
2-Feb-09,Sunny,29,11,8,0,24,2,1014,2009,20
8-Feb-09,Sunny,30,13,9,0,21,14,1015,2009,21.5
14-Feb-09,Sunny,30,13,8,0,21,15,1016,2009,21.5
19-Feb-09,Sunny,30,13,8,0,24,6,1013,2009,21.5
25-Feb-09,Sunny,29,15,8,0,28,16,1012,2009,22
2-Mar-09,Sunny,29,15,8,0.8,39,15,1013,2009,22
8-Mar-09,Thundery outbreaks possible,24,14,7,0.4,48,27,1014,2009,19
14-Mar-09,Sunny,28,14,7,0.1,43,20,1011,2009,21
18-Mar-09,Patchy rain possible,21,12,8,3.7,61,28,1011,2009,16.5
23-Mar-09,Sunny,25,10,8,0,47,8,1014,2009,17.5
29-Mar-09,Sunny,27,12,9,0,31,5,1014,2009,19.5
4-Apr-09,Sunny,28,13,10,0,32,25,1015,2009,20.5
10-Apr-09,partly cloudy,22,13,10,6,66,66,1016,2009,17.5
16-Apr-09,Sunny,24,11,5,1.5,68,35,1013,2009,17.5
22-Apr-09,Sunny,26,12,9,0,51,10,1012,2009,19
28-Apr-09,partly cloudy,25,14,8,0.5,53,26,1011,2009,19.5
4-May-09,partly cloudy,23,12,7,0.7,68,34,1015,2009,17.5
10-May-09,Thundery outbreaks possible,23,13,7,3.4,73,44,1012,2009,18
16-May-09,Sunny,26,12,9,0,54,7,1013,2009,19
22-May-09,Sunny,28,13,7,0,34,14,1010,2009,20.5
28-May-09,Sunny,29,16,10,0.5,46,24,1010,2009,22.5
3-Jun-09,Sunny,27,15,7,0.2,53,18,1012,2009,21
9-Jun-09,Sunny,30,15,12,0,35,6,1013,2009,22.5
15-Jun-09,Sunny,28,14,8,0,39,17,1012,2009,21
21-Jun-09,Patchy light drizzle,18,14,10,2.3,66,38,1011,2009,16
27-Jun-09,Patchy rain possible,25,13,6,1.3,56,41,1011,2009,19
3-Jul-09,partly cloudy,18,13,9,4.4,73,43,1010,2009,15.5
9-Jul-09,Sunny,24,12,6,0.4,58,22,1015,2009,18
15-Jul-09,Sunny,27,12,10,0,45,8,1014,2009,19.5
21-Jul-09,Sunny,28,16,9,0.2,46,18,1011,2009,22
27-Jul-09,Sunny,32,16,8,0.1,46,11,1011,2009,24
2-Aug-09,Sunny,29,17,9,0,38,12,1009,2009,23
8-Aug-09,Sunny,33,19,10,0.1,37,25,1008,2009,26
14-Aug-09,partly cloudy,23,17,10,0.9,54,35,1011,2009,20
20-Aug-09,Sunny,30,15,9,0,37,4,1010,2009,22.5
26-Aug-09,Sunny,31,15,11,0,29,7,1009,2009,23
31-Aug-09,Sunny,33,16,12,0,27,2,1008,2009,24.5
5-Sep-09,Sunny,35,17,11,0,27,17,1008,2009,26
11-Sep-09,Sunny,34,21,11,0.4,29,7,1006,2009,27.5
17-Sep-09,Sunny,30,18,11,0.2,36,14,1004,2009,24
23-Sep-09,Sunny,32,16,10,0,26,1,1008,2009,24
29-Sep-09,Sunny,32,15,10,0,19,8,1012,2009,23.5
5-Oct-09,Sunny,32,16,12,0,18,3,1012,2009,24
11-Oct-09,Sunny,34,16,11,0,17,7,1013,2009,25
17-Oct-09,Sunny,35,18,9,0,17,25,1012,2009,26.5
23-Oct-09,Sunny,35,21,9,0,24,16,1010,2009,28
29-Oct-09,Sunny,36,20,10,0,26,8,1009,2009,28
4-Nov-09,Sunny,37,21,11,0,22,13,1009,2009,29
10-Nov-09,Sunny,38,20,10,0,19,3,1008,2009,29
16-Nov-09,Sunny,39,22,8,0,18,20,1007,2009,30.5
22-Nov-09,Sunny,39,22,8,0,18,20,1007,2009,30.5
27-Nov-09,Sunny,38,22,11,0,18,22,1007,2009,30
28-Nov-09,Sunny,38,22,11,0,18,22,1007,2009,30
29-Nov-09,Sunny,38,22,11,0,18,22,1007,2009,30
4-Dec-09,Sunny,35,24,14,0,23,23,1009,2009,29.5
5-Dec-09,Sunny,35,24,14,0,23,23,1009,2009,29.5
8-Dec-09,Sunny,32,20,10,0.1,29,14,1010,2009,26
10-Dec-09,Sunny,32,20,10,0.1,29,14,1010,2009,26
15-Dec-09,partly cloudy,26,19,10,0.3,38,27,1012,2009,22.5
20-Dec-09,Sunny,32,16,9,0,33,9,1012,2009,24
21-Dec-09,Sunny,32,16,9,0,33,9,1012,2009,24
26-Dec-09,Sunny,32,16,9,0,33,9,1012,2009,24
27-Dec-09,Sunny,32,16,9,0,33,9,1012,2009,24
1-Jan-09,Sunny,34,19,9,0,21,10,1007,2009,26.5
6-Jan-09,Sunny,35,20,6,0,23,15,1006,2009,27.5
11-Jan-09,Sunny,35,20,10,0,23,11,1004,2009,27.5
16-Jan-09,Sunny,33,21,11,0.5,28,8,1003,2009,27
21-Jan-09,Sunny,35,17,9,0,22,1,1004,2009,26
26-Jan-09,Sunny,36,17,8,0,17,0,1005,2009,26.5
31-Jan-09,Sunny,39,20,8,0,18,3,1002,2009,29.5
5-Feb-09,Sunny,39,21,9,0,18,4,1001,2009,30
10-Feb-09,Sunny,39,22,10,0,18,2,1002,2009,30.5
15-Feb-09,Sunny,39,22,11,0,17,0,1005,2009,30.5
19-Feb-09,Sunny,39,22,11,0,17,0,1005,2009,30.5
24-Feb-09,Sunny,40,22,10,0,16,0,1006,2009,31
1-Mar-09,Sunny,42,23,10,0,14,0,1003,2009,32.5
6-Mar-09,Sunny,42,25,12,0.1,16,10,1004,2009,33.5
11-Mar-09,Sunny,41,25,10,0,19,3,1004,2009,33
16-Mar-09,Sunny,40,24,12,0,17,3,1003,2009,32
21-Mar-09,Sunny,40,23,9,0,17,0,1002,2009,31.5
26-Mar-09,Sunny,39,22,10,0,15,1,1001,2009,30.5
27-Mar-09,Sunny,39,22,10,0,15,1,1001,2009,30.5
28-Mar-09,Sunny,39,22,10,0,15,1,1001,2009,30.5
29-Mar-09,Sunny,41,25,10,0,16,6,998,2009,33
3-Apr-09,Sunny,39,25,8,0.2,24,11,997,2009,32
4-Apr-09,Sunny,39,25,8,0.2,24,11,997,2009,32
9-Apr-09,Thundery outbreaks possible,34,25,7,2.1,36,24,1000,2009,29.5
14-Apr-09,Sunny,36,24,11,0.3,28,12,1000,2009,30
15-Apr-09,Sunny,36,24,11,0.3,28,12,1000,2009,30
16-Apr-09,Sunny,36,24,11,0.3,28,12,1000,2009,30
21-Apr-09,Sunny,38,23,9,0,25,3,1000,2009,30.5
22-Apr-09,Sunny,38,23,9,0,25,3,1000,2009,30.5
27-Apr-09,Sunny,41,25,11,0,17,0,998,2009,33
2-May-09,Sunny,43,26,12,0,14,1,997,2009,34.5
7-May-09,Sunny,43,27,10,0,13,3,997,2009,35
12-May-09,Sunny,42,28,10,0,17,1,999,2009,35
17-May-09,Sunny,42,28,10,0,17,1,999,2009,35
22-May-09,Sunny,41,27,11,0,21,5,1000,2009,34
27-May-09,Sunny,42,27,8,0,23,5,999,2009,34.5
1-Jun-09,Sunny,42,30,9,0,23,6,996,2009,36
5-Jun-09,Sunny,41,30,11,0,25,6,995,2009,35.5
10-Jun-09,Sunny,41,28,9,0.1,27,8,998,2009,34.5
15-Jun-09,Sunny,42,28,10,0,18,4,997,2009,35
20-Jun-09,Sunny,41,28,9,0,20,5,998,2009,34.5
25-Jun-09,Sunny,43,28,8,0,22,4,995,2009,35.5
30-Jun-09,Sunny,42,30,11,0,29,10,997,2009,36
5-Jul-09,Sunny,42,28,8,0.5,37,10,997,2009,35
10-Jul-09,Sunny,43,30,10,0.1,30,11,996,2009,36.5
15-Jul-09,Sunny,41,28,8,0,34,10,998,2009,34.5
20-Jul-09,Sunny,42,29,8,0,29,8,998,2009,35.5
25-Jul-09,Sunny,42,28,7,0,23,2,997,2009,35
30-Jul-09,Sunny,43,26,8,0,17,0,996,2009,34.5
4-Aug-09,Sunny,43,27,8,0,17,0,995,2009,35
9-Aug-09,Sunny,43,28,9,0,20,4,996,2009,35.5
14-Aug-09,Sunny,41,30,8,0,27,13,998,2009,35.5
19-Aug-09,Sunny,41,28,8,0,29,15,998,2009,34.5
24-Aug-09,Sunny,42,28,7,0,30,20,997,2009,35
29-Aug-09,partly cloudy,41,29,7,0.7,34,31,998,2009,35
3-Sep-09,Sunny,42,30,9,0.4,31,24,1001,2009,36
8-Sep-09,Sunny,42,27,7,0,24,1,1001,2009,34.5
2-Jan-10,Sunny,19,4,8,0,23,3,1019,2010,11.5
7-Jan-10,Sunny,20,6,8,0,30,5,1019,2010,13
13-Jan-10,partly cloud,16,5,5,0,36,39,1020,2010,10.5
18-Jan-10,Sunny,18,4,8,0,44,1,1018,2010,11
23-Jan-10,Sunny,21,5,7,0,42,2,1014,2010,13
28-Jan-10,Sunny,21,5,7,0,42,2,1014,2010,13
6-Feb-10,Sunny,21,7,8,0,26,9,1018,2010,14
10-Feb-10,Sunny,19,6,8,0,21,1,1018,2010,12.5
15-Feb-10,Sunny,19,6,9,0,22,2,1018,2010,12.5
20-Feb-10,Sunny,26,10,8,0,17,0,1016,2010,18
25-Feb-10,Sunny,20,4,7,0,21,0,1019,2010,12
2-Mar-10,partly cloud,20,3,7,0,18,31,1017,2010,11.5
7-Mar-10,Sunny,18,6,7,0,28,14,1019,2010,12
12-Mar-10,Sunny,19,4,8,0,26,4,1024,2010,11.5
17-Mar-10,Sunny,21,5,7,0,30,7,1024,2010,13
22-Mar-10,Sunny,22,6,8,0,26,15,1024,2010,14
27-Mar-10,Sunny,22,8,8,0,24,21,1022,2010,15
1-Apr-10,Sunny,21,7,7,0,31,11,1022,2010,14
6-Apr-10,Sunny,20,7,8,0,27,4,1021,2010,13.5
11-Apr-10,Sunny,21,7,7,0,30,11,1022,2010,14
16-Apr-10,Sunny,22,7,7,0,32,7,1021,2010,14.5
21-Apr-10,partly cloud,19,9,9,0,39,36,1020,2010,14
26-Apr-10,Sunny,22,9,8,0,42,22,1019,2010,15.5
1-May-10,partly cloud,22,10,8,0,35,34,1018,2010,16
6-May-10,Sunny,22,10,8,0,36,4,1019,2010,16
11-May-10,Sunny,22,9,9,0,35,13,1019,2010,15.5
16-May-10,partly cloud,21,11,8,0,31,35,1019,2010,16
21-May-10,Sunny,19,11,7,0,37,17,1019,2010,15
26-May-10,Sunny,15,8,9,5,73,31,1020,2010,11.5
31-May-10,Sunny,19,5,9,0,48,17,1020,2010,12
5-Jun-10,Sunny,19,7,8,0,36,22,1017,2010,13
11-Jun-10,Sunny,19,7,8,0,35,4,1018,2010,13
16-Jun-10,Sunny,19,6,8,0,35,4,1018,2010,12.5
21-Jun-10,Sunny,19,6,8,0,34,15,1019,2010,12.5
25-Jun-10,Sunny,21,6,8,0,35,21,1019,2010,13.5
30-Jun-10,Patchy,13,9,8,4.8,71,77,1020,2010,11
5-Jul-10,partly cloud,16,10,4,2.3,81,56,1020,2010,13
8-Jul-10,Sunny,21,6,8,0,35,21,1019,2010,13.5
13-Jul-10,Patchy light drizzle,13,9,8,4.8,71,77,1020,2010,11
20-Jul-10,partly cloud,16,10,4,2.3,81,56,1020,2010,13
26-Jul-10,partly cloud,16,10,4,2.3,81,56,1020,2010,13
1-Aug-10,Moderate or heavy rain shower,14,10,10,3.4,88,69,1018,2010,12
7-Aug-10,Moderate or heavy rain shower,11,11,28,17.7,94,98,1008,2010,11
12-Aug-10,Patchy rain possible,12,5,8,9.9,81,32,1008,2010,8.5
22-Aug-10,Sunny,15,3,6,0,66,10,1020,2010,9
28-Aug-10,partly cloud,15,5,6,0,62,40,1021,2010,10
3-Sep-10,Sunny,18,7,7,0,61,34,1020,2010,12.5
9-Sep-10,Sunny,18,7,5,0,59,32,1019,2010,12.5
15-Sep-10,Sunny,18,6,5,0.5,59,37,1016,2010,12
21-Sep-10,Light rain shower,12,7,10,4.1,78,39,1015,2010,9.5
23-Sep-10,Light rain shower,12,7,10,4.2,78,39,1015,2010,9.5
29-Sep-10,Sunny,17,5,9,0.1,66,12,1020,2010,11
5-Oct-10,Sunny,19,5,9,0,57,4,1021,2010,12
11-Oct-10,Sunny,20,6,8,0,49,7,1018,2010,13
17-Oct-10,Sunny,20,6,8,0,49,7,1018,2010,13
23-Oct-10,Sunny,22,7,8,0,45,14,1018,2010,14.5
27-Oct-10,Sunny,23,8,8,0,46,14,1018,2010,15.5
2-Nov-10,Sunny,25,10,8,0,48,7,1016,2010,17.5
8-Nov-10,Sunny,24,12,9,0,45,29,1015,2010,18
14-Nov-10,Sunny,24,11,6,0.1,48,21,1013,2010,17.5
20-Nov-10,Sunny,21,12,7,3.1,66,34,1013,2010,16.5
26-Nov-10,partly cloudy,19,11,8,3.1,69,47,1015,2010,15
2-Dec-10,Sunny,21,12,12,6.8,76,27,1014,2010,16.5
8-Dec-10,Sunny,24,10,9,0,50,3,1015,2010,17
14-Dec-10,partly cloudy,14,11,10,4.1,68,56,1012,2010,12.5
20-Dec-10,partly cloudy,20,11,5,2.2,79,50,1012,2010,15.5
26-Dec-10,Sunny,22,10,8,0.5,63,12,1014,2010,16
1-Jan-10,partly cloudy,14,10,10,1.1,65,32,1015,2010,12
7-Jan-10,Sunny,23,9,7,0.9,63,20,1017,2010,16
13-Jan-10,Sunny,26,10,8,0,50,3,1016,2010,18
19-Jan-10,partly cloudy,26,11,9,0,43,23,1018,2010,18.5
25-Jan-10,Sunny,27,12,9,0,39,1,1018,2010,19.5
28-Jan-10,Sunny,28,12,8,0,39,12,1018,2010,20
3-Feb-10,Sunny,28,15,10,0,38,11,1018,2010,21.5
9-Feb-10,Sunny,29,14,10,0.1,41,9,1014,2010,21.5
15-Feb-10,Sunny,30,14,10,0,36,6,1011,2010,22
20-Feb-10,Sunny,31,14,9,0,31,5,1011,2010,22.5
26-Feb-10,Sunny,33,15,9,0,31,1,1014,2010,24
3-Mar-10,Sunny,32,16,8,0,29,1,1018,2010,24
9-Mar-10,Sunny,33,16,9,0,30,6,1019,2010,24.5
15-Mar-10,Sunny,34,16,8,0,29,1,1014,2010,25
19-Mar-10,Sunny,35,17,8,0,30,12,1012,2010,26
24-Mar-10,Sunny,34,20,10,0,29,21,1010,2010,27
30-Mar-10,Sunny,34,19,10,0,32,11,1005,2010,26.5
5-Apr-10,Sunny,34,20,9,0,29,4,1004,2010,27
11-Apr-10,Sunny,34,17,9,0,26,6,1007,2010,25.5
17-Apr-10,Cloudy,34,17,9,0,25,53,1008,2010,25.5
23-Apr-10,Sunny,33,19,13,0.1,26,5,1009,2010,26
29-Apr-10,Sunny,33,17,13,0.1,30,4,1011,2010,25
5-May-10,Sunny,33,18,11,0,28,12,1010,2010,25.5
11-May-10,Sunny,33,20,11,0.3,35,16,1009,2010,26.5
17-May-10,Sunny,31,17,11,0.1,35,5,1007,2010,24
